Process_ID,Interval,Layer,Sv_mean,Good_samples,Samples_In_Domain
19,1901,7,-106.006103,1,1
19,1901,8,-110.822746,1,1
19,1901,9,-96.291125,1,1
19,1901,10,-95.118596,1,1
19,1901,11,-101.128434,1,1
19,1901,12,-99.794787,1,1
19,1901,13,-93.288078,1,1
19,1901,14,-86.228702,1,1
19,1901,15,-90.184041,1,1
19,1901,16,-80.490212,1,1
19,1902,4,-80.541391,1,1
19,1902,5,-79.704718,1,1
19,1902,6,-96.550695,1,1
19,1902,7,-94.463039,1,1
19,1902,8,-108.394014,1,1
19,1902,9,-96.604082,1,1
19,1902,10,-98.474112,1,1
19,1902,11,-105.655066,1,1
19,1902,12,-95.411374,1,1
19,1902,13,-91.040291,1,1
19,1902,14,-87.699317,1,1
19,1902,15,-89.739468,1,1
19,1902,16,-105.573020,1,1
19,1903,4,-69.532362,1,1
19,1903,5,-77.069364,1,1
19,1903,6,-84.762970,1,1
19,1903,7,-105.108211,1,1
19,1903,8,-101.243799,1,1
19,1903,9,-93.567960,1,1
19,1903,10,-97.714949,1,1
19,1903,11,-102.600831,1,1
19,1903,12,-90.976742,1,1
19,1903,13,-89.679970,1,1
19,1903,14,-86.741685,1,1
19,1903,15,-77.901750,1,1
19,1903,16,-65.365857,1,1
19,1904,4,-73.643250,1,1
19,1904,5,-80.232916,1,1
19,1904,6,-90.550008,1,1
19,1904,7,-109.133803,1,1
19,1904,8,-103.247452,1,1
19,1904,9,-92.646888,1,1
19,1904,10,-97.526127,1,1
19,1904,11,-102.197088,1,1
19,1904,12,-94.460208,1,1
19,1904,13,-91.440678,1,1
19,1904,14,-87.087695,1,1
19,1904,15,-87.039137,1,1
19,1904,16,-72.320343,1,1
19,1905,4,-75.339297,1,1
19,1905,5,-79.255831,1,1
19,1905,6,-91.702732,1,1
19,1905,7,-105.085829,1,1
19,1905,8,-87.534512,1,1
19,1905,9,-93.535928,1,1
19,1905,10,-95.676262,1,1
19,1905,11,-105.449394,1,1
19,1905,12,-98.013346,1,1
19,1905,13,-93.824859,1,1
19,1905,14,-88.671040,1,1
19,1905,15,-90.154698,1,1
19,1905,16,-66.534664,1,1
19,1906,4,-75.484525,1,1
19,1906,5,-78.137111,1,1
19,1906,6,-98.993584,1,1
19,1906,7,-105.948037,1,1
19,1906,8,-97.165280,1,1
19,1906,9,-93.955969,1,1
19,1906,10,-99.237675,1,1
19,1906,11,-106.021339,1,1
19,1906,12,-98.501446,1,1
19,1906,13,-92.256286,1,1
19,1906,14,-89.130566,1,1
19,1906,15,-92.290229,1,1
19,1906,16,-104.349288,1,1
19,1907,4,-72.228629,1,1
19,1907,5,-76.487074,1,1
19,1907,6,-100.241867,1,1
19,1907,7,-100.773120,1,1
19,1907,8,-88.312289,1,1
19,1907,9,-97.033078,1,1
19,1907,10,-103.488861,1,1
19,1907,11,-99.734030,1,1
19,1907,12,-93.551251,1,1
19,1907,13,-92.404484,1,1
19,1907,14,-87.104685,1,1
19,1907,15,-90.233204,1,1
19,1907,16,-103.571229,1,1
19,1908,4,-74.170946,1,1
19,1908,5,-75.101991,1,1
19,1908,6,-98.684256,1,1
19,1908,7,-87.321342,1,1
19,1908,8,-86.890178,1,1
19,1908,9,-92.751523,1,1
19,1908,10,-100.040394,1,1
19,1908,11,-99.224697,1,1
19,1908,12,-95.003049,1,1
19,1908,13,-90.297375,1,1
19,1908,14,-74.901497,1,1
19,1908,15,-87.351494,1,1
19,1908,16,-104.203233,1,1
19,1909,4,-71.666126,1,1
19,1909,5,-78.285366,1,1
19,1909,6,-98.511271,1,1
19,1909,7,-86.002214,1,1
19,1909,8,-95.512020,1,1
19,1909,9,-101.288904,1,1
19,1909,10,-98.653809,1,1
19,1909,11,-98.913630,1,1
19,1909,12,-94.069934,1,1
19,1909,13,-93.015122,1,1
19,1909,14,-87.942662,1,1
19,1909,15,-85.113702,1,1
19,1909,16,-103.780016,1,1
19,1910,4,-75.049811,1,1
19,1910,5,-78.259579,1,1
19,1910,6,-85.680646,1,1
19,1910,7,-88.165011,1,1
19,1910,8,-102.422023,1,1
19,1910,9,-105.599814,1,1
19,1910,10,-101.966512,1,1
19,1910,11,-99.698927,1,1
19,1910,12,-94.324662,1,1
19,1910,13,-93.770849,1,1
19,1910,14,-89.224467,1,1
19,1910,15,-88.707356,1,1
19,1910,16,-94.987132,1,1
19,1911,4,-73.036863,1,1
19,1911,5,-75.969802,1,1
19,1911,6,-82.875350,1,1
19,1911,7,-91.992918,1,1
19,1911,8,-108.252029,1,1
19,1911,9,-106.494642,1,1
19,1911,10,-99.962745,1,1
19,1911,11,-97.780211,1,1
19,1911,12,-93.468511,1,1
19,1911,13,-93.342249,1,1
19,1911,14,-87.803212,1,1
19,1911,15,-80.533743,1,1
19,1911,16,-76.434607,1,1
19,1912,4,-80.893530,1,1
19,1912,5,-78.988216,1,1
19,1912,6,-84.040451,1,1
19,1912,7,-96.675886,1,1
19,1912,8,-107.386463,1,1
19,1912,9,-104.526338,1,1
19,1912,10,-99.982159,1,1
19,1912,11,-98.256170,1,1
19,1912,12,-93.342221,1,1
19,1912,13,-90.536721,1,1
19,1912,14,-89.501162,1,1
19,1912,15,-87.703112,1,1
19,1912,16,-68.524101,1,1
19,1913,4,-69.314926,1,1
19,1913,5,-76.144848,1,1
19,1913,6,-84.530074,1,1
19,1913,7,-93.026177,1,1
19,1913,8,-102.862518,1,1
19,1913,9,-102.799617,1,1
19,1913,10,-99.544398,1,1
19,1913,11,-95.948123,1,1
19,1913,12,-93.636119,1,1
19,1913,13,-94.904532,1,1
19,1913,14,-87.632158,1,1
19,1913,15,-85.695463,1,1
19,1913,16,-101.881439,1,1
19,1914,4,-72.566703,1,1
19,1914,5,-79.247726,1,1
19,1914,6,-85.918405,1,1
19,1914,7,-95.219399,1,1
19,1914,8,-105.275908,1,1
19,1914,9,-96.321301,1,1
19,1914,10,-97.489836,1,1
19,1914,11,-96.119950,1,1
19,1914,12,-96.660880,1,1
19,1914,13,-95.756239,1,1
19,1914,14,-90.737538,1,1
19,1914,15,-85.381756,1,1
19,1914,16,-97.588808,1,1
19,1915,4,-70.522228,1,1
19,1915,5,-82.073845,1,1
19,1915,6,-91.188790,1,1
19,1915,7,-96.751191,1,1
19,1915,8,-103.652485,1,1
19,1915,9,-99.306158,1,1
19,1915,10,-95.663496,1,1
19,1915,11,-95.007785,1,1
19,1915,12,-96.923492,1,1
19,1915,13,-96.547455,1,1
19,1915,14,-90.898497,1,1
19,1915,15,-86.114760,1,1
19,1915,16,-93.900612,1,1
19,1916,4,-68.115664,1,1
19,1916,5,-78.127205,1,1
19,1916,6,-94.482405,1,1
19,1916,7,-93.719978,1,1
19,1916,8,-102.517199,1,1
19,1916,9,-100.347248,1,1
19,1916,10,-94.736732,1,1
19,1916,11,-63.928193,1,1
19,1916,12,-73.358147,1,1
19,1916,13,-96.365054,1,1
19,1916,14,-92.705303,1,1
19,1916,15,-85.920992,1,1
19,1916,16,-97.179750,1,1
19,1917,4,-70.704095,1,1
19,1917,5,-79.420562,1,1
19,1917,6,-95.146752,1,1
19,1917,7,-91.312333,1,1
19,1917,8,-98.471491,1,1
19,1917,9,-101.069413,1,1
19,1917,10,-96.706618,1,1
19,1917,11,-95.480694,1,1
19,1917,12,-98.416561,1,1
19,1917,13,-98.076887,1,1
19,1917,14,-92.619450,1,1
19,1917,15,-87.451212,1,1
19,1917,16,-98.186828,1,1
19,1918,4,-75.102888,1,1
19,1918,5,-79.895460,1,1
19,1918,6,-88.439813,1,1
19,1918,7,-85.780870,1,1
19,1918,8,-93.071046,1,1
19,1918,9,-100.647150,1,1
19,1918,10,-94.296624,1,1
19,1918,11,-94.220622,1,1
19,1918,12,-96.283803,1,1
19,1918,13,-97.840215,1,1
19,1918,14,-91.428307,1,1
19,1918,15,-88.060679,1,1
19,1918,16,-99.950235,1,1
19,1919,4,-69.468634,1,1
19,1919,5,-81.223762,1,1
19,1919,6,-95.190574,1,1
19,1919,7,-98.892656,1,1
19,1919,8,-92.833550,1,1
19,1919,9,-102.128731,1,1
19,1919,10,-97.503689,1,1
19,1919,11,-94.309122,1,1
19,1919,12,-96.328122,1,1
19,1919,13,-96.225328,1,1
19,1919,14,-90.512281,1,1
19,1919,15,-87.295850,1,1
19,1919,16,-97.475099,1,1
19,1920,4,-66.910768,1,1
19,1920,5,-73.663582,1,1
19,1920,6,-86.626381,1,1
19,1920,7,-97.902251,1,1
19,1920,8,-88.305884,1,1
19,1920,9,-95.616925,1,1
19,1920,10,-98.530223,1,1
19,1920,11,-96.462474,1,1
19,1920,12,-96.143480,1,1
19,1920,13,-71.161329,1,1
19,1920,14,-90.680644,1,1
19,1920,15,-87.751804,1,1
19,1920,16,-69.426943,1,1
19,1921,4,-75.657700,1,1
19,1921,5,-76.712763,1,1
19,1921,6,-88.896185,1,1
19,1921,7,-97.949816,1,1
19,1921,8,-89.724816,1,1
19,1921,9,-90.066003,1,1
19,1921,10,-97.194907,1,1
19,1921,11,-97.109999,1,1
19,1921,12,-95.937923,1,1
19,1921,13,-97.502338,1,1
19,1921,14,-91.665635,1,1
19,1921,15,-89.105910,1,1
19,1921,16,-59.793925,1,1
19,1922,4,-73.817679,1,1
19,1922,5,-80.212376,1,1
19,1922,6,-83.043783,1,1
19,1922,7,-89.734465,1,1
19,1922,8,-90.921331,1,1
19,1922,9,-86.019567,1,1
19,1922,10,-100.226675,1,1
19,1922,11,-96.838670,1,1
19,1922,12,-95.045738,1,1
19,1922,13,-92.939631,1,1
19,1922,14,-89.985189,1,1
19,1922,15,-88.578339,1,1
19,1922,16,-96.353240,1,1
19,1923,4,-76.150444,1,1
19,1923,5,-90.390124,1,1
19,1923,6,-90.363793,1,1
19,1923,7,-93.507807,1,1
19,1923,8,-103.510699,1,1
19,1923,9,-86.594498,1,1
19,1923,10,-97.105122,1,1
19,1923,11,-95.253362,1,1
19,1923,12,-94.277928,1,1
19,1923,13,-95.813587,1,1
19,1923,14,-90.104820,1,1
19,1923,15,-86.923768,1,1
19,1923,16,-100.027892,1,1
19,1924,4,-71.727657,1,1
19,1924,5,-84.302020,1,1
19,1924,6,-88.693022,1,1
19,1924,7,-93.888940,1,1
19,1924,8,-97.948697,1,1
19,1924,9,-85.829518,1,1
19,1924,10,-94.490935,1,1
19,1924,11,-92.811430,1,1
19,1924,12,-95.591021,1,1
19,1924,13,-77.710138,1,1
19,1924,14,-82.054025,1,1
19,1924,15,-85.397828,1,1
19,1924,16,-98.556005,1,1
19,1925,4,-70.974274,1,1
19,1925,5,-76.457696,1,1
19,1925,6,-94.595268,1,1
19,1925,7,-98.175417,1,1
19,1925,8,-93.323067,1,1
19,1925,9,-89.637813,1,1
19,1925,10,-98.722310,1,1
19,1925,11,-95.697870,1,1
19,1925,12,-94.450538,1,1
19,1925,13,-96.271236,1,1
19,1925,14,-88.452248,1,1
19,1925,15,-84.414361,1,1
19,1925,16,-82.138615,1,1
19,1926,4,-70.134356,1,1
19,1926,5,-79.593681,1,1
19,1926,6,-93.340856,1,1
19,1926,7,-105.621168,1,1
19,1926,8,-103.000234,1,1
19,1926,9,-89.717355,1,1
19,1926,10,-98.185186,1,1
19,1926,11,-96.801633,1,1
19,1926,12,-95.038971,1,1
19,1926,13,-93.785526,1,1
19,1926,14,-90.222204,1,1
19,1926,15,-86.168855,1,1
19,1926,16,-91.318908,1,1
19,1927,4,-68.810550,1,1
19,1927,5,-74.317916,1,1
19,1927,6,-93.952825,1,1
19,1927,7,-104.883132,1,1
19,1927,8,-107.286423,1,1
19,1927,9,-93.920416,1,1
19,1927,10,-97.197424,1,1
19,1927,11,-97.966273,1,1
19,1927,12,-93.878367,1,1
19,1927,13,-93.711947,1,1
19,1927,14,-60.676303,1,1
19,1927,15,-86.069870,1,1
19,1927,16,-96.066520,1,1
19,1928,4,-69.295598,1,1
19,1928,5,-75.605501,1,1
19,1928,6,-86.555661,1,1
19,1928,7,-108.807784,1,1
19,1928,8,-107.623886,1,1
19,1928,9,-98.935493,1,1
19,1928,10,-96.120646,1,1
19,1928,11,-99.368725,1,1
19,1928,12,-97.381908,1,1
19,1928,13,-93.919952,1,1
19,1928,14,-80.513377,1,1
19,1928,15,-86.603896,1,1
19,1928,16,-99.592215,1,1
19,1929,4,-69.178011,1,1
19,1929,5,-72.176861,1,1
19,1929,6,-87.086306,1,1
19,1929,7,-107.917809,1,1
19,1929,8,-107.922196,1,1
19,1929,9,-98.710537,1,1
19,1929,10,-102.492693,1,1
19,1929,11,-99.853171,1,1
19,1929,12,-99.498505,1,1
19,1929,13,-93.973575,1,1
19,1929,14,-89.539996,1,1
19,1929,15,-89.083292,1,1
19,1929,16,-100.509362,1,1
19,1930,4,-71.025422,1,1
19,1930,5,-76.608232,1,1
19,1930,6,-90.717833,1,1
19,1930,7,-110.365033,1,1
19,1930,8,-105.764923,1,1
19,1930,9,-96.056555,1,1
19,1930,10,-101.913892,1,1
19,1930,11,-98.664436,1,1
19,1930,12,-99.935455,1,1
19,1930,13,-93.723197,1,1
19,1930,14,-88.768374,1,1
19,1930,15,-58.466221,1,1
19,1930,16,-97.719086,1,1
19,1931,4,-68.577261,1,1
19,1931,5,-73.691137,1,1
19,1931,6,-87.959142,1,1
19,1931,7,-111.012568,1,1
19,1931,8,-111.124968,1,1
19,1931,9,-94.643048,1,1
19,1931,10,-97.505455,1,1
19,1931,11,-98.629420,1,1
19,1931,12,-99.808185,1,1
19,1931,13,-93.433417,1,1
19,1931,14,-87.475649,1,1
19,1931,15,-83.081434,1,1
19,1931,16,-81.812426,1,1
19,1932,4,-68.280737,1,1
19,1932,5,-74.994984,1,1
19,1932,6,-68.265212,1,1
19,1932,7,-111.421015,1,1
19,1932,8,-111.976259,1,1
19,1932,9,-95.697302,1,1
19,1932,10,-101.934748,1,1
19,1932,11,-100.401642,1,1
19,1932,12,-97.742203,1,1
19,1932,13,-91.068589,1,1
19,1932,14,-88.408786,1,1
19,1932,15,-90.152078,1,1
19,1932,16,-103.085302,1,1
19,1933,4,-68.324483,1,1
19,1933,5,-67.718344,1,1
19,1933,6,-87.790788,1,1
19,1933,7,-111.812750,1,1
19,1933,8,-112.532943,1,1
19,1933,9,-111.335012,1,1
19,1933,10,-97.984280,1,1
19,1933,11,-99.724181,1,1
19,1933,12,-79.929220,1,1
19,1933,13,-76.547042,1,1
19,1933,14,-87.673462,1,1
19,1933,15,-87.750339,1,1
19,1933,16,-76.784560,1,1
19,1934,4,-67.402179,1,1
19,1934,5,-72.496907,1,1
19,1934,6,-91.087587,1,1
19,1934,7,-109.580149,1,1
19,1934,8,-112.943225,1,1
19,1934,9,-111.514780,1,1
19,1934,10,-99.147648,1,1
19,1934,11,-102.768333,1,1
19,1934,12,-97.325079,1,1
19,1934,13,-91.621339,1,1
19,1934,14,-84.438437,1,1
19,1934,15,-88.299909,1,1
19,1934,16,-70.859126,1,1
19,1935,4,-72.492676,1,1
19,1935,5,-73.217015,1,1
19,1935,6,-90.411690,1,1
19,1935,7,-111.412751,1,1
19,1935,8,-109.156759,1,1
19,1935,9,-104.744924,1,1
19,1935,10,-100.534373,1,1
19,1935,11,-103.936280,1,1
19,1935,12,-96.038221,1,1
19,1935,13,-91.243822,1,1
19,1935,14,-86.541539,1,1
19,1935,15,-87.486573,1,1
19,1935,16,-85.246094,1,1
19,1936,4,-65.899023,1,1
19,1936,5,-75.451090,1,1
19,1936,6,-89.354155,1,1
19,1936,7,-112.944089,1,1
19,1936,8,-105.488369,1,1
19,1936,9,-99.922242,1,1
19,1936,10,-101.699280,1,1
19,1936,11,-102.863245,1,1
19,1936,12,-94.333312,1,1
19,1936,13,-92.877928,1,1
19,1936,14,-85.895219,1,1
19,1936,15,-86.662983,1,1
19,1936,16,-67.194812,1,1
19,1937,4,-71.159116,1,1
19,1937,5,-73.925388,1,1
19,1937,6,-87.062619,1,1
19,1937,7,-113.192379,1,1
19,1937,8,-108.624326,1,1
19,1937,9,-98.218511,1,1
19,1937,10,-99.232616,1,1
19,1937,11,-102.011846,1,1
19,1937,12,-93.569948,1,1
19,1937,13,-93.929005,1,1
19,1937,14,-86.973619,1,1
19,1937,15,-69.510541,1,1
19,1937,16,-83.730341,1,1
19,1938,4,-65.578322,1,1
19,1938,5,-70.580980,1,1
19,1938,6,-84.341263,1,1
19,1938,7,-107.042632,1,1
19,1938,8,-104.901772,1,1
19,1938,9,-93.754806,1,1
19,1938,10,-100.081121,1,1
19,1938,11,-104.125808,1,1
19,1938,12,-95.845357,1,1
19,1938,13,-93.671196,1,1
19,1938,14,-87.526565,1,1
19,1938,15,-86.579157,1,1
19,1938,16,-59.554931,1,1
19,1939,4,-65.642967,1,1
19,1939,5,-71.908307,1,1
19,1939,6,-88.199547,1,1
19,1939,7,-111.909432,1,1
19,1939,8,-97.021191,1,1
19,1939,9,-90.864745,1,1
19,1939,10,-102.381944,1,1
19,1939,11,-104.899429,1,1
19,1939,12,-96.042492,1,1
19,1939,13,-94.592287,1,1
19,1939,14,-87.907709,1,1
19,1939,15,-88.257230,1,1
19,1939,16,-74.641279,1,1
19,1940,4,-65.226088,1,1
19,1940,5,-72.940788,1,1
19,1940,6,-90.378170,1,1
19,1940,7,-113.901688,1,1
19,1940,8,-100.709775,1,1
19,1940,9,-89.087853,1,1
19,1940,10,-97.178471,1,1
19,1940,11,-92.248606,1,1
19,1940,12,-97.455510,1,1
19,1940,13,-93.404822,1,1
19,1940,14,-87.517231,1,1
19,1940,15,-69.259560,1,1
19,1940,16,-70.640321,1,1
19,1941,4,-65.834434,1,1
19,1941,5,-74.462641,1,1
19,1941,6,-89.649857,1,1
19,1941,7,-113.449103,1,1
19,1941,8,-107.023704,1,1
19,1941,9,-88.107455,1,1
19,1941,10,-95.506093,1,1
19,1941,11,-101.220611,1,1
19,1941,12,-97.885235,1,1
19,1941,13,-93.902177,1,1
19,1941,14,-87.629900,1,1
19,1941,15,-87.925761,1,1
19,1941,16,-65.932002,1,1
19,1942,4,-66.147314,1,1
19,1942,5,-71.033268,1,1
19,1942,6,-87.883488,1,1
19,1942,7,-112.673378,1,1
19,1942,8,-107.555314,1,1
19,1942,9,-90.653309,1,1
19,1942,10,-95.095484,1,1
19,1942,11,-100.508465,1,1
19,1942,12,-100.873041,1,1
19,1942,13,-92.291042,1,1
19,1942,14,-87.300593,1,1
19,1942,15,-87.187984,1,1
19,1942,16,-62.873011,1,1
19,1943,4,-70.008345,1,1
19,1943,5,-75.646728,1,1
19,1943,6,-89.322164,1,1
19,1943,7,-113.584255,1,1
19,1943,8,-108.069132,1,1
19,1943,9,-90.046965,1,1
19,1943,10,-75.580197,1,1
19,1943,11,-103.024967,1,1
19,1943,12,-103.046355,1,1
19,1943,13,-92.715628,1,1
19,1943,14,-87.521166,1,1
19,1943,15,-86.920853,1,1
19,1943,16,-69.119499,1,1
19,1944,4,-73.636923,1,1
19,1944,5,-74.802650,1,1
19,1944,6,-87.982529,1,1
19,1944,7,-113.144304,1,1
19,1944,8,-109.347851,1,1
19,1944,9,-91.591018,1,1
19,1944,10,-92.013863,1,1
19,1944,11,-105.392018,1,1
19,1944,12,-104.251353,1,1
19,1944,13,-93.699981,1,1
19,1944,14,-85.791849,1,1
19,1944,15,-86.447124,1,1
19,1944,16,-56.905017,1,1
19,1945,4,-69.715426,1,1
19,1945,5,-72.781264,1,1
19,1945,6,-89.325032,1,1
19,1945,7,-113.669591,1,1
19,1945,8,-114.387878,1,1
19,1945,9,-91.716479,1,1
19,1945,10,-89.316084,1,1
19,1945,11,-106.854661,1,1
19,1945,12,-106.302701,1,1
19,1945,13,-92.233692,1,1
19,1945,14,-86.230644,1,1
19,1945,15,-86.731238,1,1
19,1945,16,-61.927629,1,1
19,1946,4,-67.116531,1,1
19,1946,5,-71.782780,1,1
19,1946,6,-86.261188,1,1
19,1946,7,-111.204754,1,1
19,1946,8,-113.304896,1,1
19,1946,9,-99.548957,1,1
19,1946,10,-91.370980,1,1
19,1946,11,-107.976120,1,1
19,1946,12,-94.555561,1,1
19,1946,13,-90.125505,1,1
19,1946,14,-86.310688,1,1
19,1946,15,-89.047204,1,1
19,1946,16,-83.580361,1,1
19,1947,4,-65.090571,1,1
19,1947,5,-79.758175,1,1
19,1947,6,-85.458222,1,1
19,1947,7,-104.911685,1,1
19,1947,8,-100.681352,1,1
19,1947,9,-99.474967,1,1
19,1947,10,-93.462275,1,1
19,1947,11,-104.852673,1,1
19,1947,12,-106.715606,1,1
19,1947,13,-92.097801,1,1
19,1947,14,-85.170786,1,1
19,1947,15,-87.545400,1,1
19,1947,16,-66.189414,1,1
19,1948,4,-66.111574,1,1
19,1948,5,-83.186236,1,1
19,1948,6,-83.598300,1,1
19,1948,7,-107.674718,1,1
19,1948,8,-113.517928,1,1
19,1948,9,-101.177763,1,1
19,1948,10,-93.520330,1,1
19,1948,11,-104.704913,1,1
19,1948,12,-106.121016,1,1
19,1948,13,-91.726487,1,1
19,1948,14,-87.060542,1,1
19,1948,15,-75.368580,1,1
19,1948,16,-64.106813,1,1
19,1949,4,-69.874802,1,1
19,1949,5,-80.938259,1,1
19,1949,6,-93.091956,1,1
19,1949,7,-113.613581,1,1
19,1949,8,-114.712760,1,1
19,1949,9,-101.307317,1,1
19,1949,10,-93.639184,1,1
19,1949,11,-106.992887,1,1
19,1949,12,-97.169555,1,1
19,1949,13,-91.705162,1,1
19,1949,14,-85.691328,1,1
19,1949,15,-67.708468,1,1
19,1949,16,-58.210355,1,1
19,1950,4,-71.146344,1,1
19,1950,5,-79.813164,1,1
19,1950,6,-93.348153,1,1
19,1950,7,-113.212962,1,1
19,1950,8,-112.075783,1,1
19,1950,9,-104.007897,1,1
19,1950,10,-89.835597,1,1
19,1950,11,-102.031541,1,1
19,1950,12,-99.628093,1,1
19,1950,13,-89.597390,1,1
19,1950,14,-85.174660,1,1
19,1950,15,-87.793095,1,1
19,1950,16,-51.564859,1,1
19,1951,4,-70.019972,1,1
19,1951,5,-78.831542,1,1
19,1951,6,-94.120530,1,1
19,1951,7,-112.663480,1,1
19,1951,8,-114.193533,1,1
19,1951,9,-104.845368,1,1
19,1951,10,-92.214761,1,1
19,1951,11,-103.252285,1,1
19,1951,12,-98.598734,1,1
19,1951,13,-89.646781,1,1
19,1951,14,-86.435748,1,1
19,1951,15,-86.956505,1,1
19,1951,16,-66.110702,1,1
19,1952,4,-68.910848,1,1
19,1952,5,-86.334364,1,1
19,1952,6,-97.678922,1,1
19,1952,7,-109.699148,1,1
19,1952,8,-111.577338,1,1
19,1952,9,-109.338728,1,1
19,1952,10,-93.694659,1,1
19,1952,11,-102.982160,1,1
19,1952,12,-94.190284,1,1
19,1952,13,-89.924581,1,1
19,1952,14,-85.765335,1,1
19,1952,15,-87.854468,1,1
19,1952,16,-69.209477,1,1
19,1953,4,-70.455904,1,1
19,1953,5,-83.697386,1,1
19,1953,6,-94.802470,1,1
19,1953,7,-112.866924,1,1
19,1953,8,-113.476832,1,1
19,1953,9,-109.955357,1,1
19,1953,10,-96.320991,1,1
19,1953,11,-103.357189,1,1
19,1953,12,-96.246638,1,1
19,1953,13,-90.626164,1,1
19,1953,14,-85.521667,1,1
19,1953,15,-63.412379,1,1
19,1953,16,-61.729559,1,1
19,1954,4,-70.814545,1,1
19,1954,5,-73.760826,1,1
19,1954,6,-90.841219,1,1
19,1954,7,-110.386569,1,1
19,1954,8,-113.391108,1,1
19,1954,9,-114.217439,1,1
19,1954,10,-95.151110,1,1
19,1954,11,-100.984608,1,1
19,1954,12,-93.782807,1,1
19,1954,13,-90.994121,1,1
19,1954,14,-85.658226,1,1
19,1954,15,-86.613405,1,1
19,1954,16,-51.458271,1,1
19,1955,4,-70.993608,1,1
19,1955,5,-73.659806,1,1
19,1955,6,-92.377369,1,1
19,1955,7,-113.073593,1,1
19,1955,8,-114.479141,1,1
19,1955,9,-105.315705,1,1
19,1955,10,-97.953071,1,1
19,1955,11,-100.093093,1,1
19,1955,12,-92.974712,1,1
19,1955,13,-90.977611,1,1
19,1955,14,-87.236741,1,1
19,1955,15,-84.158775,1,1
19,1955,16,-71.032798,1,1
19,1956,4,-73.181145,1,1
19,1956,5,-72.455971,1,1
19,1956,6,-95.813498,1,1
19,1956,7,-106.467612,1,1
19,1956,8,-112.709250,1,1
19,1956,9,-113.591181,1,1
19,1956,10,-101.420710,1,1
19,1956,11,-96.875355,1,1
19,1956,12,-90.977922,1,1
19,1956,13,-93.246207,1,1
19,1956,14,-59.654209,1,1
19,1956,15,-86.345542,1,1
19,1956,16,-76.632283,1,1
19,1957,4,-71.843986,1,1
19,1957,5,-75.871041,1,1
19,1957,6,-97.463470,1,1
19,1957,7,-111.026638,1,1
19,1957,8,-114.481195,1,1
19,1957,9,-113.654590,1,1
19,1957,10,-99.258501,1,1
19,1957,11,-95.750935,1,1
19,1957,12,-91.898407,1,1
19,1957,13,-92.134223,1,1
19,1957,14,-87.110582,1,1
19,1957,15,-86.542336,1,1
19,1957,16,-75.963322,1,1
19,1958,4,-70.087409,1,1
19,1958,5,-76.276060,1,1
19,1958,6,-99.049008,1,1
19,1958,7,-110.570756,1,1
19,1958,8,-113.925137,1,1
19,1958,9,-114.017800,1,1
19,1958,10,-100.906236,1,1
19,1958,11,-95.462905,1,1
19,1958,12,-91.561256,1,1
19,1958,13,-92.460236,1,1
19,1958,14,-85.817860,1,1
19,1958,15,-86.753172,1,1
19,1958,16,-70.200324,1,1
19,1959,4,-68.657134,1,1
19,1959,5,-71.631529,1,1
19,1959,6,-91.678676,1,1
19,1959,7,-109.379752,1,1
19,1959,8,-89.317459,1,1
19,1959,9,-53.455007,1,1
19,1959,10,-101.472554,1,1
19,1959,11,-96.051918,1,1
19,1959,12,-91.071403,1,1
19,1959,13,-91.165811,1,1
19,1959,14,-86.055906,1,1
19,1959,15,-87.320659,1,1
19,1959,16,-70.221351,1,1
19,1960,4,-66.926273,1,1
19,1960,5,-72.011383,1,1
19,1960,6,-98.339808,1,1
19,1960,7,-107.892058,1,1
19,1960,8,-113.306482,1,1
19,1960,9,-114.390580,1,1
19,1960,10,-110.825150,1,1
19,1960,11,-96.222685,1,1
19,1960,12,-93.251600,1,1
19,1960,13,-91.160403,1,1
19,1960,14,-85.832993,1,1
19,1960,15,-86.911031,1,1
19,1960,16,-74.372860,1,1
19,1961,4,-71.897614,1,1
19,1961,5,-71.182148,1,1
19,1961,6,-96.283927,1,1
19,1961,7,-108.329262,1,1
19,1961,8,-114.531456,1,1
19,1961,9,-113.135751,1,1
19,1961,10,-100.038296,1,1
19,1961,11,-96.866328,1,1
19,1961,12,-90.384303,1,1
19,1961,13,-94.743551,1,1
19,1961,14,-85.445769,1,1
19,1961,15,-87.193227,1,1
19,1961,16,-88.639780,1,1
19,1962,4,-69.114258,1,1
19,1962,5,-77.574119,1,1
19,1962,6,-99.143579,1,1
19,1962,7,-109.911893,1,1
19,1962,8,-112.660301,1,1
19,1962,9,-113.360847,1,1
19,1962,10,-109.193898,1,1
19,1962,11,-96.308730,1,1
19,1962,12,-88.160371,1,1
19,1962,13,-92.916225,1,1
19,1962,14,-85.653674,1,1
19,1962,15,-86.114479,1,1
19,1962,16,-71.801856,1,1
19,1963,4,-66.126449,1,1
19,1963,5,-89.884048,1,1
19,1963,6,-94.025418,1,1
19,1963,7,-106.262432,1,1
19,1963,8,-107.394473,1,1
19,1963,9,-104.233974,1,1
19,1963,10,-101.547545,1,1
19,1963,11,-96.682042,1,1
19,1963,12,-89.174040,1,1
19,1963,13,-91.663594,1,1
19,1963,14,-84.145640,1,1
19,1963,15,-85.164327,1,1
19,1963,16,-100.689535,1,1
19,1964,4,-68.909090,1,1
19,1964,5,-71.856112,1,1
19,1964,6,-93.723911,1,1
19,1964,7,-106.942680,1,1
19,1964,8,-113.930250,1,1
